_id,价格(万元),小区,市区,年份,户型,朝向,楼层,电梯,装修情况,详情页,面积(㎡)
61cb38b3675fbf3bb87b559e,165,翡翠春城,甘井子,2012/板楼,2室1厅,南 北,8,有电梯,精装,https://dl.lianjia.com/ershoufang/102105194785.html,87.61
61cb38b4675fbf3bb87b559f,189.6,帝欧花园,沙河口,2005/板楼,2室2厅,南 北,12,有电梯,精装,https://dl.lianjia.com/ershoufang/102105188328.html,97.24
61cb38b5675fbf3bb87b55a0,404,星海人家,沙河口,2001/板楼,3室2厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102105184609.html,138.91
61cb38b6675fbf3bb87b55a1,104,幸福小区(沙河口),沙河口,1998/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102105187219.html,68.25
61cb38b7675fbf3bb87b55a2,174,奥林园,甘井子,2004/板楼,3室1厅,南 北,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102101577229.html,96.19
61cb38b8675fbf3bb87b55a3,290,万科城市花园,沙河口,2006/板楼,4室2厅,南 北,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102103067155.html,178.83
61cb38b9675fbf3bb87b55a4,159.5,远洋假日养生庄园,金州,未知/板楼,3室2厅,南 北,4,无电梯,精装,https://dl.lianjia.com/ershoufang/102103825593.html,116.09
61cb38ba675fbf3bb87b55a5,114.8,观山郡,瓦房店,2005/塔楼,3室2厅,南 北,12,无电梯,其他,https://dl.lianjia.com/ershoufang/102105187046.html,129.02
61cb38bb675fbf3bb87b55a6,259,中海天赋山二期,沙河口,2017/板楼,3室2厅,南 北,8,有电梯,精装,https://dl.lianjia.com/ershoufang/102105026189.html,124.2
61cb38bc675fbf3bb87b55a7,200,小龙街,中山,1999/板楼,3室2厅,南 北,6,无电梯,毛坯,https://dl.lianjia.com/ershoufang/102103404975.html,113.9
61cb38bd675fbf3bb87b55a8,240,建和巷,沙河口,1998/板塔结合,3室2厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104991049.html,134.98
61cb38be675fbf3bb87b55a9,100,和平小区,金州,1996/板楼,3室2厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102105184997.html,92
61cb38bf675fbf3bb87b55aa,210,招商公园1872,甘井子,2020/板楼,3室1厅,南 北,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102105185134.html,92.03
61cb38c0675fbf3bb87b55ab,252,华新苑,沙河口,2003/板楼,4室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104910053.html,139.22
61cb38c1675fbf3bb87b55ac,450,明秀山庄A区,中山,2008/板楼,3室2厅,南 北,31,有电梯,简装,https://dl.lianjia.com/ershoufang/102104239561.html,137.03
61cb38c2675fbf3bb87b55ad,55.8,金馨园四区,金州,未知/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102105164875.html,80.48
61cb38c2675fbf3bb87b55ae,85.5,水木清华,甘井子,2009/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105172669.html,57.92
61cb38c3675fbf3bb87b55af,65.8,鼎盛朗庭园,普兰店,未知/塔楼,2室2厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102105165595.html,83.24
61cb38c4675fbf3bb87b55b0,106,华润海中国五期,开发区,2015/板楼,1室1厅,南,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102105166790.html,65.81
61cb38c5675fbf3bb87b55b1,164.8,锦城东园,沙河口,2006/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105176595.html,80.7
61cb38c6675fbf3bb87b55b2,101,银帆国际,开发区,2012/板楼,2室2厅,南 北,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102105177952.html,74.65
61cb38c8675fbf3bb87b55b3,107,锦泉源D1区,甘井子,2007/板楼,2室1厅,南,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102105175926.html,61.96
61cb38c9675fbf3bb87b55b4,55,侯一小区,沙河口,1993/板楼,1室1厅,南,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105180960.html,38
61cb38ca675fbf3bb87b55b5,181,金色年华公馆,沙河口,2011/塔楼,2室1厅,西,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102105182302.html,69.02
61cb38cb675fbf3bb87b55b6,77.9,泉水N3区,甘井子,2004/板楼,1室1厅,南,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102105181864.html,62.49
61cb38cb675fbf3bb87b55b7,245,小平岛亲海园,高新园区,2007/板楼,2室2厅,南 北,9,有电梯,精装,https://dl.lianjia.com/ershoufang/102105182198.html,102.16
61cb38cc675fbf3bb87b55b8,84,永乐金庭,金州,2006/板楼,2室1厅,南 北,12,有电梯,简装,https://dl.lianjia.com/ershoufang/102105180699.html,81.27
61cb38cd675fbf3bb87b55b9,64.5,钻石9座,开发区,2014/板塔结合,1室1厅,南,29,有电梯,精装,https://dl.lianjia.com/ershoufang/102105180196.html,56.79
61cb38ce675fbf3bb87b55ba,131.8,锦泉源B5区,甘井子,2002/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105179527.html,79.49
61cb38cf675fbf3bb87b55bb,79.8,耕海山尚,甘井子,2010/板楼,1室1厅,西,25,有电梯,精装,https://dl.lianjia.com/ershoufang/102105175863.html,47.8
61cb38d0675fbf3bb87b55bc,127,隽佳欣苑,甘井子,2007/板楼,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102105176092.html,75.66
61cb38d1675fbf3bb87b55bd,126,盛世闲庭,甘井子,2003/板楼,2室2厅,北 南,5,无电梯,简装,https://dl.lianjia.com/ershoufang/102105178257.html,77.17
61cb38d2675fbf3bb87b55be,84,石油三角地,甘井子,1996/板楼,2室1厅,南,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102105178938.html,62.64
61cb38d3675fbf3bb87b55bf,111.7,亿锋广场一期,开发区,2014/板楼,2室1厅,东南,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102105182725.html,67.45
61cb38d4675fbf3bb87b55c0,120,红星海五期青屿蓝,开发区,2012/板楼,2室1厅,南,29,有电梯,精装,https://dl.lianjia.com/ershoufang/102105183170.html,91.6
61cb38d5675fbf3bb87b55c1,113,千山路,甘井子,1994/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102105176942.html,79.46
61cb38d6675fbf3bb87b55c2,74,东城天下,开发区,2006/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105170929.html,68.21
61cb38d7675fbf3bb87b55c3,113,兴达花园,甘井子,2000/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105174796.html,62.85
61cb38d8675fbf3bb87b55c4,138.8,新星绿城五期,甘井子,2012/板楼,2室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105172134.html,78.59
61cb38d9675fbf3bb87b55c5,129,万科魅力之城,甘井子,2012/板楼,2室1厅,南,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102105175380.html,76.23
61cb38da675fbf3bb87b55c6,62.5,马栏北街（甘井子区）,甘井子,1994/板楼,2室1厅,南 北,6,无电梯,毛坯,https://dl.lianjia.com/ershoufang/102105169904.html,49.09
61cb38db675fbf3bb87b55c7,73,泉水家年华,甘井子,2009/板楼,1室1厅,南 北,25,有电梯,精装,https://dl.lianjia.com/ershoufang/102105184236.html,45.77
61cb38dc675fbf3bb87b55c8,147,美域盛景,甘井子,2008/板楼,2室2厅,南,24,有电梯,精装,https://dl.lianjia.com/ershoufang/102105172783.html,105.54
61cb38dd675fbf3bb87b55c9,74.8,新希望乐城,金州,2015/塔楼,1室2厅,南,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102105182358.html,69.7
61cb38de675fbf3bb87b55ca,125,桃源小学,中山,1990/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102105174275.html,61.67
61cb38de675fbf3bb87b55cb,93,万成御园,甘井子,2015/板楼,1室1厅,南,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102105179043.html,58.2
61cb38df675fbf3bb87b55cc,118,华润置地海上东方,金州,未知/板楼,3室2厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102105167256.html,93.1
61cb38e0675fbf3bb87b55cd,149,南沙,沙河口,1995/板楼,3室2厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102105172744.html,99.73
61cb38e1675fbf3bb87b55ce,47,金馨园三区,金州,未知/板塔结合,2室1厅,南,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102105185041.html,53.68
61cb38e2675fbf3bb87b55cf,37.1,金润小区B区,金州,2010/板楼,2室1厅,南 北,8,无电梯,简装,https://dl.lianjia.com/ershoufang/102105185184.html,48.03
61cb38e3675fbf3bb87b55d0,148,嘉安边防家园,甘井子,2009/板楼,2室1厅,南 北,10,有电梯,精装,https://dl.lianjia.com/ershoufang/102105191723.html,103.88
61cb38e4675fbf3bb87b55d1,59.8,凯伦凯悦,开发区,2008/板楼,1室1厅,南,30,有电梯,简装,https://dl.lianjia.com/ershoufang/102105183919.html,73.01
61cb38e5675fbf3bb87b55d2,39.7,铁西工人新村,普兰店,未知/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105192361.html,73.21
61cb38e6675fbf3bb87b55d3,235,招商公园1872,甘井子,2020/板楼,3室1厅,南 北,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102105183862.html,111
61cb38e7675fbf3bb87b55d4,75,招商海德公园,甘井子,2020/板楼,2室2厅,西南,31,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102105193324.html,81.67
61cb38e8675fbf3bb87b55d5,130,金地艺境,甘井子,2015/板塔结合,2室1厅,南 北,11,无电梯,毛坯,https://dl.lianjia.com/ershoufang/102105191067.html,86.41
61cb38e8675fbf3bb87b55d6,69.8,秀月广场,中山,1994/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105191115.html,45.3
61cb38e9675fbf3bb87b55d7,35,桃园小区,金州,1999/板楼,2室1厅,南 东北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102105192070.html,65
61cb38ea675fbf3bb87b55d8,59.5,泡崖四区,甘井子,2002/板楼,1室1厅,南,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102105185866.html,42.49
61cb38eb675fbf3bb87b55d9,69.8,亿达杰特,沙河口,2011/塔楼,1室0厅,西南,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102105184946.html,37.95
61cb38ec675fbf3bb87b55da,83,格林小镇,开发区,2003/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102105196029.html,104.11
61cb38ed675fbf3bb87b55db,216,中华城·领第,甘井子,2019/板楼,3室2厅,南 北,16,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102105168394.html,121.05
61cb38ee675fbf3bb87b55dc,86,新秀街（石道街商圈）,西岗,1996/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102105187295.html,83.33
61cb38ee675fbf3bb87b55dd,115.3,悦泰山里,金州,2009/板楼,4室2厅,南 北,31,有电梯,精装,https://dl.lianjia.com/ershoufang/102105179014.html,170
61cb38ef675fbf3bb87b55de,168,万科樱花园三期,旅顺口,2018/板楼,3室2厅,南 北,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102105074029.html,93.25
61cb38f0675fbf3bb87b55df,235,星光耀广场,中山,2016/塔楼,3室2厅,南 北,50,有电梯,精装,https://dl.lianjia.com/ershoufang/102104572535.html,159.27
61cb38f1675fbf3bb87b55e0,88,远洋假日养生庄园,金州,2012/板楼,3室2厅,南 北,8,有电梯,精装,https://dl.lianjia.com/ershoufang/102105017022.html,98.71
61cb38f2675fbf3bb87b55e1,149.8,绿波花园,沙河口,2001/板楼,3室2厅,南 西 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104647188.html,99.99
61cb38f3675fbf3bb87b55e2,87,倚山里小区,开发区,1996/板楼,3室2厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104680780.html,103.96
61cb38f4675fbf3bb87b55e3,235,星光耀广场,中山,2016/塔楼,3室2厅,南 北,50,有电梯,精装,https://dl.lianjia.com/ershoufang/102104572535.html,159.27
61cb38f4675fbf3bb87b55e4,78,山景花园,开发区,2000/板楼,2室1厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104649378.html,93.02
61cb38f5675fbf3bb87b55e5,204,加州洋房,甘井子,2008/板楼,3室1厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104043242.html,108.91
61cb38f6675fbf3bb87b55e6,72,北山小区,甘井子,1988/板楼,2室2厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102105015233.html,75.97
61cb38f7675fbf3bb87b55e7,165,大连海湾城一期,开发区,2012/板楼,3室1厅,北 南,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102103358155.html,133.03
61cb38f8675fbf3bb87b55e8,155,大连海湾城三期,开发区,2017/板楼,3室2厅,南 北,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102105040479.html,113.54
61cb38f9675fbf3bb87b55e9,45,岗松里小区,开发区,1996/板楼,2室1厅,南,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104993404.html,55.91
61cb38f9675fbf3bb87b55ea,97,金舍嘉苑,金州,2008/板楼,3室2厅,南 北,22,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102103606029.html,126.94
61cb38fa675fbf3bb87b55eb,395,深蓝中心,沙河口,2012/板楼,4室2厅,南 北,37,有电梯,精装,https://dl.lianjia.com/ershoufang/102102589086.html,230.79
61cb38fb675fbf3bb87b55ec,164.5,鼎新鼎润四季,甘井子,2010/板楼,2室1厅,南 北,5,无电梯,毛坯,https://dl.lianjia.com/ershoufang/102102923883.html,80.43
61cb38fc675fbf3bb87b55ed,410,中航国际广场一期,沙河口,2017/板楼,3室2厅,南 北,37,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102103995354.html,151.97
61cb38fd675fbf3bb87b55ee,73.5,一方天鹅湖,开发区,2015/板楼,3室1厅,南 北,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104795921.html,94.18
61cb38fe675fbf3bb87b55ef,173,亿达国际新城,高新园区,2004/板楼,3室1厅,南 北,13,有电梯,精装,https://dl.lianjia.com/ershoufang/102104826010.html,75.1
61cb38ff675fbf3bb87b55f0,169,动力院景二期汇善南园,甘井子,2007/板楼,3室1厅,南 北,12,有电梯,精装,https://dl.lianjia.com/ershoufang/102104960634.html,101.61
61cb3900675fbf3bb87b55f1,134.5,亿锋广场二期,开发区,2015/板楼,3室2厅,南 北,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102104004008.html,90.52
61cb3900675fbf3bb87b55f2,97.5,金润小区B区,金州,2010/塔楼,3室2厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102105120660.html,99.17
61cb3901675fbf3bb87b55f3,418,远洋荣域A3区,甘井子,未知/暂无数据,4室2厅,南 北,5,无电梯,毛坯,https://dl.lianjia.com/ershoufang/102104922112.html,152.93
61cb3902675fbf3bb87b55f4,549,东港第,中山,2015/板楼,4室2厅,南 北,28,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104782018.html,189.77
61cb3903675fbf3bb87b55f5,296,卡纳意乡,中山,2012/板楼,3室2厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102103901645.html,141.59
61cb3904675fbf3bb87b55f6,213,金地艺境,甘井子,2015/板楼,3室1厅,南 北,11,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104354905.html,151.5
61cb3905675fbf3bb87b55f7,373,御府山海观,高新园区,2016/板楼,3室2厅,南 北,27,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104510893.html,163.81
61cb3906675fbf3bb87b55f8,164,万科朗润园,甘井子,2015/板楼,3室2厅,南 北,15,有电梯,精装,https://dl.lianjia.com/ershoufang/102103971080.html,90.77
61cb3907675fbf3bb87b55f9,405,中庚当代艺术三期克里姆特花园,中山,2021/板楼,3室2厅,南 北,33,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104982893.html,127
61cb3908675fbf3bb87b55fa,58.2,新希望乐城,金州,2015/板楼,2室2厅,南,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102104827512.html,60.7
61cb3908675fbf3bb87b55fb,113,万科城,金州,2018/板楼,3室1厅,南 北,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102104704510.html,94.72
61cb390a675fbf3bb87b55fc,362,第五郡五号地,甘井子,2009/板楼,3室2厅,东 南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104231077.html,130.98
61cb390b675fbf3bb87b55fd,101,钻石9座,开发区,未知/板塔结合,3室2厅,南 北,26,有电梯,精装,https://dl.lianjia.com/ershoufang/102104603342.html,89.63
61cb390c675fbf3bb87b55fe,162,万科城,金州,2016/板楼,3室2厅,南 北,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102104834093.html,116.04
61cb390c675fbf3bb87b55ff,164,红星海五期青屿蓝,开发区,2012/板楼,3室1厅,南 北,24,有电梯,精装,https://dl.lianjia.com/ershoufang/102102829988.html,128.4
61cb390e675fbf3bb87b5600,113,万科城,金州,2018/板楼,3室1厅,南 北,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102104704510.html,94.72
61cb390f675fbf3bb87b5601,272,海昌欣城,中山,2002/板楼,3室2厅,南 北,25,有电梯,精装,https://dl.lianjia.com/ershoufang/102104860755.html,174.42
61cb3910675fbf3bb87b5602,362,第五郡五号地,甘井子,2009/板楼,3室2厅,东 南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104231077.html,130.98
61cb3910675fbf3bb87b5603,165,红星海时光的岸,开发区,2016/板楼,3室2厅,南 北,24,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104261595.html,143.65
61cb3911675fbf3bb87b5604,164,红星海五期青屿蓝,开发区,2012/板楼,3室1厅,南 北,24,有电梯,精装,https://dl.lianjia.com/ershoufang/102102829988.html,128.4
61cb3912675fbf3bb87b5605,35,美林西岸西岸风景,旅顺口,2010/塔楼,3室2厅,南 北,8,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104949201.html,111.06
61cb3913675fbf3bb87b5606,162,万科城,金州,2016/板楼,3室2厅,南 北,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102104834093.html,116.04
61cb3913675fbf3bb87b5607,415,红星海二期果岭墅,开发区,2012/塔楼,4室1厅,南 北,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102105117014.html,235.12
61cb3914675fbf3bb87b5608,73,华发新城,旅顺口,2014/板楼,3室1厅,南 北,17,有电梯,精装,https://dl.lianjia.com/ershoufang/102103697593.html,105
61cb3915675fbf3bb87b5609,232,恒德橄榄季,甘井子,2009/板楼,3室1厅,南 北,9,有电梯,精装,https://dl.lianjia.com/ershoufang/102104884314.html,99.67
61cb3916675fbf3bb87b560a,124,正源吉祥e家祥福园,开发区,2015/板楼,3室2厅,南 北,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102104804332.html,98.35
61cb3917675fbf3bb87b560b,86,依山云水二期,甘井子,2007/板楼,2室1厅,南,15,有电梯,精装,https://dl.lianjia.com/ershoufang/102103910876.html,55.54
61cb3918675fbf3bb87b560c,139,向阳街,中山,1995/板楼,3室2厅,南 西 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104013020.html,132.72
61cb3919675fbf3bb87b560d,245,青秀蓝湾二期,甘井子,2016/板楼,3室1厅,南 北,21,无电梯,精装,https://dl.lianjia.com/ershoufang/102104506209.html,93.04
61cb3919675fbf3bb87b560e,348,美辰臻品,沙河口,2007/板楼,3室1厅,南 北,12,有电梯,精装,https://dl.lianjia.com/ershoufang/102104043670.html,145.02
61cb391a675fbf3bb87b560f,149,万科朗润园,甘井子,2014/板楼,3室1厅,南 北,17,有电梯,精装,https://dl.lianjia.com/ershoufang/102104135257.html,91.09
61cb391b675fbf3bb87b5610,237,金地檀境,甘井子,2016/板楼,4室2厅,南 北,5,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104365550.html,155.31
61cb391c675fbf3bb87b5611,33.5,兴工街,普兰店,未知/板楼,2室2厅,南,17,无电梯,简装,https://dl.lianjia.com/ershoufang/102104288813.html,67.73
61cb391d675fbf3bb87b5612,145,中航华府,甘井子,2016/板楼,3室1厅,南 北,27,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104341704.html,93.61
61cb391e675fbf3bb87b5613,132,新华街,沙河口,未知/暂无数据,3室1厅,南 北,4,无电梯,简装,https://dl.lianjia.com/ershoufang/102104418415.html,117
61cb391f675fbf3bb87b5614,153,优山世家,金州,2013/板楼,3室2厅,南 北,5,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104477492.html,161.06
61cb3920675fbf3bb87b5615,169,逸林派,甘井子,2011/板楼,3室1厅,南 北,9,有电梯,精装,https://dl.lianjia.com/ershoufang/102104343174.html,100.17
